ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source,ResourceID
831f00d1-69ab-4e75-a59a-230caa391e9c,UKHO ID,7446,UK Hydrographic Office,831f00d1-69ab-4e75-a59a-230caa391e9c
835601e8-f009-4a1c-96e8-8367f88d7f00,UKHO ID,12163,UK Hydrographic Office,835601e8-f009-4a1c-96e8-8367f88d7f00
83d6d029-5f6c-4d75-8325-266b5ed4f0e9,UKHO ID,12524,UK Hydrographic Office,83d6d029-5f6c-4d75-8325-266b5ed4f0e9
83ef68ce-6e86-4e02-8d34-f0da4a41e619,UKHO ID,10050,UK Hydrographic Office,83ef68ce-6e86-4e02-8d34-f0da4a41e619
84c8904a-7e2b-48d2-829b-b116d042e596,UKHO ID,57746,UK Hydrographic Office,84c8904a-7e2b-48d2-829b-b116d042e596
8581d441-d4e1-4fa2-8da1-e727b2027592,UKHO ID,12096,UK Hydrographic Office,8581d441-d4e1-4fa2-8da1-e727b2027592
87cad8d5-6419-4b46-b495-b2b1fe8f8271,UKHO ID,9959,UK Hydrographic Office,87cad8d5-6419-4b46-b495-b2b1fe8f8271
87f9dbb4-f613-4c80-b9db-2e0c9dd77b13,UKHO ID,11937,UK Hydrographic Office,87f9dbb4-f613-4c80-b9db-2e0c9dd77b13
883dcc82-b21a-4bda-9762-ba9913c4a67a,UKHO ID,12280,UK Hydrographic Office,883dcc82-b21a-4bda-9762-ba9913c4a67a
889f6c3d-538d-4862-8c69-f69f6e2e19dd,UKHO ID,7951,UK Hydrographic Office,889f6c3d-538d-4862-8c69-f69f6e2e19dd
88bf7163-ad57-4c4c-bd62-dd7323b33a77,UKHO ID,11968,UK Hydrographic Office,88bf7163-ad57-4c4c-bd62-dd7323b33a77
88ef0352-079d-402f-85e0-0d538f24c9b8,UKHO ID,9891,UK Hydrographic Office,88ef0352-079d-402f-85e0-0d538f24c9b8
88f29434-b686-4326-90a2-81443937c6fe,UKHO ID,11901,UK Hydrographic Office,88f29434-b686-4326-90a2-81443937c6fe
89075bbd-58c7-4aa7-b497-889703513a02,UKHO ID,12023,UK Hydrographic Office,89075bbd-58c7-4aa7-b497-889703513a02
892b5b04-6442-4072-880d-1fa9cc428a66,UKHO ID,58270,UK Hydrographic Office,892b5b04-6442-4072-880d-1fa9cc428a66
8a910ef6-e7f6-4d02-8515-af255f3008cf,UKHO ID,16129,UK Hydrographic Office,8a910ef6-e7f6-4d02-8515-af255f3008cf
8ad04a23-c457-47b6-9517-161a90d72041,UKHO ID,58212,UK Hydrographic Office,8ad04a23-c457-47b6-9517-161a90d72041
8aea9d34-881e-4551-b218-39ee97febd47,UKHO ID,12486,UK Hydrographic Office,8aea9d34-881e-4551-b218-39ee97febd47
8d7191cb-fafe-4e23-bb51-c7c4c870954f,UKHO ID,12457,UK Hydrographic Office,8d7191cb-fafe-4e23-bb51-c7c4c870954f
8d90b821-b5fd-4713-a00d-ef47e3d59450,UKHO ID,12047,UK Hydrographic Office,8d90b821-b5fd-4713-a00d-ef47e3d59450
8ddf7b86-9684-4883-9873-3d7111b2d21b,UKHO ID,11934,UK Hydrographic Office,8ddf7b86-9684-4883-9873-3d7111b2d21b
8e04cdd2-5fe8-4b1b-8452-3552345a014f,UKHO ID,9933,UK Hydrographic Office,8e04cdd2-5fe8-4b1b-8452-3552345a014f
8fd181a5-9c8c-4b90-a5cc-848b16a6d50b,UKHO ID,12437,UK Hydrographic Office,8fd181a5-9c8c-4b90-a5cc-848b16a6d50b
904caa88-3907-4808-bbcd-c725c64976c1,UKHO ID,12447,UK Hydrographic Office,904caa88-3907-4808-bbcd-c725c64976c1
90550141-00ef-4236-b531-ac760e29a1ca,UKHO ID,8154,UK Hydrographic Office,90550141-00ef-4236-b531-ac760e29a1ca
91b5065b-ac11-4d62-800d-f791b6a6e386,UKHO ID,10056,UK Hydrographic Office,91b5065b-ac11-4d62-800d-f791b6a6e386
922e5a9c-82b6-46b9-b591-5a161057afa0,UKHO ID,9984,UK Hydrographic Office,922e5a9c-82b6-46b9-b591-5a161057afa0
92ae6914-2e9e-4ceb-90b6-dbe9c5d2b03f,UKHO ID,11951,UK Hydrographic Office,92ae6914-2e9e-4ceb-90b6-dbe9c5d2b03f
92c8c26c-0b6b-4495-b70c-976e716ab604,UKHO ID,11960,UK Hydrographic Office,92c8c26c-0b6b-4495-b70c-976e716ab604
93622091-ebcc-41b8-84a2-ffbf568b0d45,UKHO ID,8148,UK Hydrographic Office,93622091-ebcc-41b8-84a2-ffbf568b0d45
93896d9a-2bf0-4dac-95df-17cd9d2c99de,UKHO ID,7346,UK Hydrographic Office,93896d9a-2bf0-4dac-95df-17cd9d2c99de
95382f60-0b6d-45c7-9d41-4af143d69f59,UKHO ID,11972,UK Hydrographic Office,95382f60-0b6d-45c7-9d41-4af143d69f59
95647032-f488-4638-b515-a00b789d98ec,UKHO ID,7317,UK Hydrographic Office,95647032-f488-4638-b515-a00b789d98ec
962a5897-4989-49f6-bc31-f40cd40b7c80,UKHO ID,12150,UK Hydrographic Office,962a5897-4989-49f6-bc31-f40cd40b7c80
97292263-99e9-43c2-a916-7663f60c8f35,UKHO ID,12012,UK Hydrographic Office,97292263-99e9-43c2-a916-7663f60c8f35
972961fa-2336-4769-9293-c5cc2d6186cf,UKHO ID,11900,UK Hydrographic Office,972961fa-2336-4769-9293-c5cc2d6186cf
979297d5-2ba9-4a84-bbfe-5b3946a19aa3,UKHO ID,8245,UK Hydrographic Office,979297d5-2ba9-4a84-bbfe-5b3946a19aa3
982117f1-c422-43d8-bf5f-8869a64572aa,UKHO ID,11876,UK Hydrographic Office,982117f1-c422-43d8-bf5f-8869a64572aa
9864f845-5772-4bf1-8543-9c08211b2d5e,UKHO ID,12306,UK Hydrographic Office,9864f845-5772-4bf1-8543-9c08211b2d5e
98e6e45a-49de-4a85-a146-015da4aa9890,UKHO ID,12466,UK Hydrographic Office,98e6e45a-49de-4a85-a146-015da4aa9890
98ea7d96-1836-4aec-ad9d-74608e0b7b7e,UKHO ID,16122,UK Hydrographic Office,98ea7d96-1836-4aec-ad9d-74608e0b7b7e
994a3b20-3560-429b-9f30-2e42646262a5,UKHO ID,58577,UK Hydrographic Office,994a3b20-3560-429b-9f30-2e42646262a5
99965547-054d-452d-ad6f-32d26accaa5e,UKHO ID,11649,UK Hydrographic Office,99965547-054d-452d-ad6f-32d26accaa5e
99c44c51-2111-4416-b469-fd0c419b80a7,UKHO ID,12143,UK Hydrographic Office,99c44c51-2111-4416-b469-fd0c419b80a7
9a92dd37-7562-420a-8215-451a5d6af89d,UKHO ID,7002,UK Hydrographic Office,9a92dd37-7562-420a-8215-451a5d6af89d
9b579a01-1589-48ad-b380-1618316d09fb,UKHO ID,7946,UK Hydrographic Office,9b579a01-1589-48ad-b380-1618316d09fb
9bfb0cdd-e478-44d1-964f-7626da5ff788,UKHO ID,12036,UK Hydrographic Office,9bfb0cdd-e478-44d1-964f-7626da5ff788
9c2a504e-ad39-4cb2-bac3-29ff31e4a605,UKHO ID,10011,UK Hydrographic Office,9c2a504e-ad39-4cb2-bac3-29ff31e4a605
9c4cca73-de20-430e-bc3c-e05b087c0e8f,UKHO ID,7321,UK Hydrographic Office,9c4cca73-de20-430e-bc3c-e05b087c0e8f
9c632544-f232-4482-8f5d-28fb4e23245d,UKHO ID,7165,UK Hydrographic Office,9c632544-f232-4482-8f5d-28fb4e23245d
9c993758-4a63-4b4a-a946-cb929f90857d,UKHO ID,8264,UK Hydrographic Office,9c993758-4a63-4b4a-a946-cb929f90857d
9d1ef629-47dd-4a93-b25e-9ea7b54f20c8,UKHO ID,7373,UK Hydrographic Office,9d1ef629-47dd-4a93-b25e-9ea7b54f20c8
9d55b8db-179f-4977-89b0-67fdc37a5036,UKHO ID,7330,UK Hydrographic Office,9d55b8db-179f-4977-89b0-67fdc37a5036
9d662021-3349-4fd4-9d9e-323f7a52a08d,UKHO ID,11877,UK Hydrographic Office,9d662021-3349-4fd4-9d9e-323f7a52a08d
9d8acf3a-0eeb-494d-bb72-e8277cc0cfe1,UKHO ID,9887,UK Hydrographic Office,9d8acf3a-0eeb-494d-bb72-e8277cc0cfe1
9d9a4946-82ae-4248-8e18-f792c8be20cd,UKHO ID,12463,UK Hydrographic Office,9d9a4946-82ae-4248-8e18-f792c8be20cd
9e460cb6-d08b-4394-83a7-f4e6473dc6c1,UKHO ID,9966,UK Hydrographic Office,9e460cb6-d08b-4394-83a7-f4e6473dc6c1
9e6d958d-097d-4cf7-8a13-c6102bb41c3b,UKHO ID,11952,UK Hydrographic Office,9e6d958d-097d-4cf7-8a13-c6102bb41c3b
9f1df6c4-3661-4562-9aca-3b8c61f9a337,UKHO ID,7779,UK Hydrographic Office,9f1df6c4-3661-4562-9aca-3b8c61f9a337
9fa7ab57-31c1-4e42-abbb-537d79edddbd,UKHO ID,10070,UK Hydrographic Office,9fa7ab57-31c1-4e42-abbb-537d79edddbd
a0398585-daa4-4a95-ad9f-7ab10e4e28de,UKHO ID,12275,UK Hydrographic Office,a0398585-daa4-4a95-ad9f-7ab10e4e28de
a0aa630a-be76-4b09-b62c-eb85b644891d,UKHO ID,11656,UK Hydrographic Office,a0aa630a-be76-4b09-b62c-eb85b644891d
a0d6c968-9004-45a0-9bfd-82b15003cc5a,UKHO ID,12083,UK Hydrographic Office,a0d6c968-9004-45a0-9bfd-82b15003cc5a
a1238e37-6bb8-4116-8b83-1452b7e966a9,UKHO ID,9978,UK Hydrographic Office,a1238e37-6bb8-4116-8b83-1452b7e966a9
a124b5a3-9ece-4c1e-9bad-95e29df3ec98,UKHO ID,7301,UK Hydrographic Office,a124b5a3-9ece-4c1e-9bad-95e29df3ec98
a1c8f31e-0c92-401f-be41-7941708f7ace,UKHO ID,12087,UK Hydrographic Office,a1c8f31e-0c92-401f-be41-7941708f7ace
a1f4019d-dd8a-41ff-9403-74a38d5d7242,UKHO ID,7025,UK Hydrographic Office,a1f4019d-dd8a-41ff-9403-74a38d5d7242
a21ab462-c5a5-4bbe-b961-2d238374ae01,UKHO ID,12497,UK Hydrographic Office,a21ab462-c5a5-4bbe-b961-2d238374ae01
a256678f-8a53-427f-9bcc-8425dda2c050,UKHO ID,7158,UK Hydrographic Office,a256678f-8a53-427f-9bcc-8425dda2c050
a286bafe-7a0d-4c2c-b7e6-819e6959cf3f,UKHO ID,11641,UK Hydrographic Office,a286bafe-7a0d-4c2c-b7e6-819e6959cf3f
a2e31926-c117-4f1a-896f-aa2c920585b0,UKHO ID,7339,UK Hydrographic Office,a2e31926-c117-4f1a-896f-aa2c920585b0
a43f0fdc-0269-4262-bf30-081ee91f2c2d,UKHO ID,7430,UK Hydrographic Office,a43f0fdc-0269-4262-bf30-081ee91f2c2d
a472a460-90ae-4357-b323-1de00b90c4d5,UKHO ID,10039,UK Hydrographic Office,a472a460-90ae-4357-b323-1de00b90c4d5
a478c440-f5af-40d5-8ce8-0bfe2e1e4f7f,UKHO ID,7457,UK Hydrographic Office,a478c440-f5af-40d5-8ce8-0bfe2e1e4f7f
a4e91607-8f23-4929-8967-631862c7e51a,UKHO ID,10069,UK Hydrographic Office,a4e91607-8f23-4929-8967-631862c7e51a
a5031d82-3afb-496d-b354-3bc3fc2217de,UKHO ID,12435,UK Hydrographic Office,a5031d82-3afb-496d-b354-3bc3fc2217de
a50d27ab-0acf-4781-9889-54ae143fc8ec,UKHO ID,12384,UK Hydrographic Office,a50d27ab-0acf-4781-9889-54ae143fc8ec
a51139a9-4cc5-4f39-8b6a-709a0b31cf0f,UKHO ID,9934,UK Hydrographic Office,a51139a9-4cc5-4f39-8b6a-709a0b31cf0f
a5a303b0-2a31-4caa-8a16-d1957b13d58b,UKHO ID,10078,UK Hydrographic Office,a5a303b0-2a31-4caa-8a16-d1957b13d58b
a5e7a4ad-5169-4e36-ab8c-2853e381e3de,UKHO ID,12276,UK Hydrographic Office,a5e7a4ad-5169-4e36-ab8c-2853e381e3de
a60746af-83db-44f5-bc90-e62d4a10eaaa,UKHO ID,11650,UK Hydrographic Office,a60746af-83db-44f5-bc90-e62d4a10eaaa
a628bb69-1237-4957-bbf1-5ad806292fd5,UKHO ID,7472,UK Hydrographic Office,a628bb69-1237-4957-bbf1-5ad806292fd5
a6d8c626-aceb-44d6-a0f8-dcf9f7c4c815,UKHO ID,12145,UK Hydrographic Office,a6d8c626-aceb-44d6-a0f8-dcf9f7c4c815
a7127e7a-5a61-4ba1-a90e-5b2beaf0b08f,UKHO ID,8199,UK Hydrographic Office,a7127e7a-5a61-4ba1-a90e-5b2beaf0b08f
a7154ab5-57f3-4805-9364-f1de241d822d,UKHO ID,16126,UK Hydrographic Office,a7154ab5-57f3-4805-9364-f1de241d822d
a717be0f-8593-4879-a189-7e8268554832,UKHO ID,7350,UK Hydrographic Office,a717be0f-8593-4879-a189-7e8268554832
a7a165a0-bf21-4c0f-b5b3-e1f837e07685,UKHO ID,6985,UK Hydrographic Office,a7a165a0-bf21-4c0f-b5b3-e1f837e07685
a7cce21f-8cf6-4d6e-9be4-4f624a0f91f5,UKHO ID,7127,UK Hydrographic Office,a7cce21f-8cf6-4d6e-9be4-4f624a0f91f5
a7db7667-ac9b-4e3f-9379-0f0769340a5c,UKHO ID,8212,UK Hydrographic Office,a7db7667-ac9b-4e3f-9379-0f0769340a5c
a8ea126f-3e26-4d0a-ace8-2628d7b9e6f1,UKHO ID,12426,UK Hydrographic Office,a8ea126f-3e26-4d0a-ace8-2628d7b9e6f1
a8f94236-19d3-4c7f-ac1e-accaeba7cf06,UKHO ID,12148,UK Hydrographic Office,a8f94236-19d3-4c7f-ac1e-accaeba7cf06
a945e0fa-275c-4d91-94a3-6e34a7d2f489,UKHO ID,12507,UK Hydrographic Office,a945e0fa-275c-4d91-94a3-6e34a7d2f489
a946ac64-a9c8-40ff-9588-1fa813cfafec,UKHO ID,7334,UK Hydrographic Office,a946ac64-a9c8-40ff-9588-1fa813cfafec
a95b1d88-0967-46e0-a5ad-fddaccb9ef62,UKHO ID,16131,UK Hydrographic Office,a95b1d88-0967-46e0-a5ad-fddaccb9ef62
aa04a16f-ba0a-4a4c-be1c-c09f92cee951,UKHO ID,8119,UK Hydrographic Office,aa04a16f-ba0a-4a4c-be1c-c09f92cee951
aa3c4e42-0507-4f47-8d04-79ff7015537d,UKHO ID,12031,UK Hydrographic Office,aa3c4e42-0507-4f47-8d04-79ff7015537d
aa452171-ab1d-4353-be89-ae6cf549f958,UKHO ID,11664,UK Hydrographic Office,aa452171-ab1d-4353-be89-ae6cf549f958
ab023176-f5dc-41f0-8913-fcc902480425,UKHO ID,9988,UK Hydrographic Office,ab023176-f5dc-41f0-8913-fcc902480425
ab0b471f-001c-4f7f-a14c-a0635674260c,UKHO ID,58544,UK Hydrographic Office,ab0b471f-001c-4f7f-a14c-a0635674260c
ab0d2090-8f15-4ca4-867e-0d8d72da1121,UKHO ID,12106,UK Hydrographic Office,ab0d2090-8f15-4ca4-867e-0d8d72da1121
ab0ec33c-a200-43c7-9336-d21a3879b934,UKHO ID,11954,UK Hydrographic Office,ab0ec33c-a200-43c7-9336-d21a3879b934
ab9dba89-d46c-4f30-ab10-d936e8a749eb,UKHO ID,11944,UK Hydrographic Office,ab9dba89-d46c-4f30-ab10-d936e8a749eb
ac3dc885-c02e-4809-9b6c-e90eaca5dd01,UKHO ID,12494,UK Hydrographic Office,ac3dc885-c02e-4809-9b6c-e90eaca5dd01
ac536872-0e55-41c4-af35-c329f227c757,UKHO ID,7352,UK Hydrographic Office,ac536872-0e55-41c4-af35-c329f227c757
ac6fcc40-b4c6-4fa8-999d-8dce95456d12,UKHO ID,12078,UK Hydrographic Office,ac6fcc40-b4c6-4fa8-999d-8dce95456d12
ac773fae-1a71-4a52-a126-81574a7214c9,UKHO ID,7428,UK Hydrographic Office,ac773fae-1a71-4a52-a126-81574a7214c9
acc30378-0cb9-48cf-8969-433f8428038f,UKHO ID,7163,UK Hydrographic Office,acc30378-0cb9-48cf-8969-433f8428038f
acfb0f8e-28e1-49f6-a67d-9c1b62e72c6b,UKHO ID,12142,UK Hydrographic Office,acfb0f8e-28e1-49f6-a67d-9c1b62e72c6b
ad335230-dbd3-4acb-aeea-62c5c528e767,UKHO ID,11652,UK Hydrographic Office,ad335230-dbd3-4acb-aeea-62c5c528e767
ade34d76-70d5-40d9-b230-7508bb1e33a8,UKHO ID,12124,UK Hydrographic Office,ade34d76-70d5-40d9-b230-7508bb1e33a8
aeed8146-7c41-49e0-9ce8-99321e27315a,UKHO ID,8206,UK Hydrographic Office,aeed8146-7c41-49e0-9ce8-99321e27315a
af8d226d-eac2-4cc0-8d0b-9953838a8ba7,UKHO ID,7365,UK Hydrographic Office,af8d226d-eac2-4cc0-8d0b-9953838a8ba7
afe200b3-a4fe-4e81-8bc6-95740b016d2d,UKHO ID,12006,UK Hydrographic Office,afe200b3-a4fe-4e81-8bc6-95740b016d2d
b0361f40-6d62-4e8c-bc54-d62bea4b6c3f,UKHO ID,12161,UK Hydrographic Office,b0361f40-6d62-4e8c-bc54-d62bea4b6c3f
b0e4d666-2275-46a2-a0f9-f6c6d7f6a32e,UKHO ID,7148,UK Hydrographic Office,b0e4d666-2275-46a2-a0f9-f6c6d7f6a32e
b0f3c184-50a5-4b28-b57f-ca9a3133ea7b,UKHO ID,9920,UK Hydrographic Office,b0f3c184-50a5-4b28-b57f-ca9a3133ea7b
b0f978ad-02a3-45b8-83ee-61f61e1cd341,UKHO ID,12095,UK Hydrographic Office,b0f978ad-02a3-45b8-83ee-61f61e1cd341
b1213e2c-2ca4-4ea3-a3d1-1f757ea1f465,UKHO ID,7173,UK Hydrographic Office,b1213e2c-2ca4-4ea3-a3d1-1f757ea1f465
b12c4eef-fbb2-473f-a531-42e2b7aaf97d,UKHO ID,9915,UK Hydrographic Office,b12c4eef-fbb2-473f-a531-42e2b7aaf97d
b1853c04-a537-4026-aaca-205ebbf9b6cb,UKHO ID,11931,UK Hydrographic Office,b1853c04-a537-4026-aaca-205ebbf9b6cb
b1a8cc84-3763-4053-8f93-86d0520efb69,UKHO ID,7341,UK Hydrographic Office,b1a8cc84-3763-4053-8f93-86d0520efb69
b1eca170-e4e2-4c02-ab34-4990f239533a,UKHO ID,7693,UK Hydrographic Office,b1eca170-e4e2-4c02-ab34-4990f239533a
b1f938d0-7d27-4763-b054-a7f474bb22ea,UKHO ID,11889,UK Hydrographic Office,b1f938d0-7d27-4763-b054-a7f474bb22ea
b2282ff8-b581-473a-8505-c96ee16a7bfe,UKHO ID,11811,UK Hydrographic Office,b2282ff8-b581-473a-8505-c96ee16a7bfe
b27c2fa3-b42e-4627-a910-55a87bc33c70,UKHO ID,10097,UK Hydrographic Office,b27c2fa3-b42e-4627-a910-55a87bc33c70
b2c72839-a040-4670-97b8-530f51a3892b,UKHO ID,7416,UK Hydrographic Office,b2c72839-a040-4670-97b8-530f51a3892b
b3126e5f-4051-4050-9fc0-8ea2d9019fed,UKHO ID,9990,UK Hydrographic Office,b3126e5f-4051-4050-9fc0-8ea2d9019fed
b378c7be-7c86-4048-9e45-7ad6c297b938,UKHO ID,11910,UK Hydrographic Office,b378c7be-7c86-4048-9e45-7ad6c297b938
b3aa9610-fb72-4182-80a1-71e2ed180ad1,UKHO ID,11961,UK Hydrographic Office,b3aa9610-fb72-4182-80a1-71e2ed180ad1
b4205cbd-ae8b-46d7-b26e-3de436e97829,UKHO ID,11648,UK Hydrographic Office,b4205cbd-ae8b-46d7-b26e-3de436e97829
b42531af-2ac1-4934-8935-463bd8241b7a,UKHO ID,8140,UK Hydrographic Office,b42531af-2ac1-4934-8935-463bd8241b7a
b4281ca6-2b89-4716-ab37-0478c6ebf7dd,UKHO ID,12164,UK Hydrographic Office,b4281ca6-2b89-4716-ab37-0478c6ebf7dd
b4c48b40-7c90-468b-b3ff-d76f7f4880d1,UKHO ID,11642,UK Hydrographic Office,b4c48b40-7c90-468b-b3ff-d76f7f4880d1
b4d485db-e2db-4c75-893d-e07a1c7c488a,UKHO ID,7467,UK Hydrographic Office,b4d485db-e2db-4c75-893d-e07a1c7c488a
b4f59722-e33b-40e5-ae85-061c4dde9858,UKHO ID,7953,UK Hydrographic Office,b4f59722-e33b-40e5-ae85-061c4dde9858
b522d409-f9c2-4bca-a221-1e60f945e98e,UKHO ID,7501,UK Hydrographic Office,b522d409-f9c2-4bca-a221-1e60f945e98e
b5b6d8e3-2099-4011-b6b8-fa8cbd478bed,UKHO ID,8228,UK Hydrographic Office,b5b6d8e3-2099-4011-b6b8-fa8cbd478bed
b5d5ba50-334b-4590-a6d7-eda50985e8a1,UKHO ID,12051,UK Hydrographic Office,b5d5ba50-334b-4590-a6d7-eda50985e8a1
b5d857e5-f832-4561-afa6-8787b33d1f66,UKHO ID,11923,UK Hydrographic Office,b5d857e5-f832-4561-afa6-8787b33d1f66
b5e49fc8-d9fe-49c8-9b2e-504ff05e1a76,UKHO ID,12004,UK Hydrographic Office,b5e49fc8-d9fe-49c8-9b2e-504ff05e1a76
b630d6c7-0024-45cf-a0c8-9dbb5bec8505,UKHO ID,11884,UK Hydrographic Office,b630d6c7-0024-45cf-a0c8-9dbb5bec8505
b660ee03-bb09-446d-a212-9c0b4348e9c6,UKHO ID,57602,UK Hydrographic Office,b660ee03-bb09-446d-a212-9c0b4348e9c6
b66fa9c1-9d94-44ae-8ea7-fdae5bd2e6a9,UKHO ID,7331,UK Hydrographic Office,b66fa9c1-9d94-44ae-8ea7-fdae5bd2e6a9
b6817dd6-6fea-4ae6-b3d6-8488bfb0c831,UKHO ID,7070,UK Hydrographic Office,b6817dd6-6fea-4ae6-b3d6-8488bfb0c831
b6a8af02-9dc6-43e3-81b2-da4d95bdee04,UKHO ID,7243,UK Hydrographic Office,b6a8af02-9dc6-43e3-81b2-da4d95bdee04
b6bb79c0-927c-4d11-9d45-68a51e429225,UKHO ID,12509,UK Hydrographic Office,b6bb79c0-927c-4d11-9d45-68a51e429225
b6d03ae5-7fbb-4b14-bc03-46ddbb1dd32f,UKHO ID,9964,UK Hydrographic Office,b6d03ae5-7fbb-4b14-bc03-46ddbb1dd32f
b6f45614-5ae8-49bc-b067-997342ec17da,UKHO ID,11672,UK Hydrographic Office,b6f45614-5ae8-49bc-b067-997342ec17da
b785f2c5-2906-47cf-9014-a46d9adb87ca,UKHO ID,11818,UK Hydrographic Office,b785f2c5-2906-47cf-9014-a46d9adb87ca
b79d5acc-cf1b-4741-9940-18b89169c302,UKHO ID,12123,UK Hydrographic Office,b79d5acc-cf1b-4741-9940-18b89169c302
b8323fbc-004d-4ab1-9667-99ce8c6e9ee3,UKHO ID,11662,UK Hydrographic Office,b8323fbc-004d-4ab1-9667-99ce8c6e9ee3
b92aecce-ecc7-4cbc-9624-94c017e207bc,UKHO ID,10064,UK Hydrographic Office,b92aecce-ecc7-4cbc-9624-94c017e207bc
b9b28458-b5a4-4dba-aeb4-72dd0daface7,UKHO ID,8324,UK Hydrographic Office,b9b28458-b5a4-4dba-aeb4-72dd0daface7
b9df0dbe-b2ac-486c-9889-66c19f1cb86f,UKHO ID,11913,UK Hydrographic Office,b9df0dbe-b2ac-486c-9889-66c19f1cb86f
ba1c51a7-78ca-47ae-bfd6-fcb48d5a97ae,UKHO ID,12426,UK Hydrographic Office,ba1c51a7-78ca-47ae-bfd6-fcb48d5a97ae
ba211a34-896c-4645-9b8f-6c52d9739a30,UKHO ID,11932,UK Hydrographic Office,ba211a34-896c-4645-9b8f-6c52d9739a30
ba8530a2-1c14-47af-ba6d-cf3831b0256b,UKHO ID,11885,UK Hydrographic Office,ba8530a2-1c14-47af-ba6d-cf3831b0256b
bb10764c-faf4-42c6-bff8-20c9e5525bf4,UKHO ID,12443,UK Hydrographic Office,bb10764c-faf4-42c6-bff8-20c9e5525bf4
bc6c8299-964e-4a58-b230-d35edfbe4c69,UKHO ID,12422,UK Hydrographic Office,bc6c8299-964e-4a58-b230-d35edfbe4c69
bcfe1e71-61ed-4855-9495-d40cb96b02d7,UKHO ID,12484,UK Hydrographic Office,bcfe1e71-61ed-4855-9495-d40cb96b02d7
bd35f485-cbcf-4ba9-abf9-d9e6e6ea0fc6,UKHO ID,12432,UK Hydrographic Office,bd35f485-cbcf-4ba9-abf9-d9e6e6ea0fc6
bd70a8a9-a3aa-4826-a232-64d17eee6390,UKHO ID,10012,UK Hydrographic Office,bd70a8a9-a3aa-4826-a232-64d17eee6390
bda85a07-3f6d-4e75-9339-c48e1fa99991,UKHO ID,9852,UK Hydrographic Office,bda85a07-3f6d-4e75-9339-c48e1fa99991
